Token,Coefficient
concomitantly,0.0
concord,0.0
concorde,0.0
concordent,0.0
concorder,0.0
concordia,0.0
concordiastraße,-0.0
concorezzo,0.0
concour,0.0
concourse,0.0
concre,0.0
concret,0.0
concreta,0.0
concrete,0.07
concretedirect,0.0
concretely,0.0
concretera,0.0
concretex,0.0
concreting,0.0
concretion,0.0
concretization,0.0
concretize,0.0
concreto,0.0
concretos,0.0
concrètement,0.0
concrétiser,0.0
conctruction,0.0
concur,-0.0
concurrence,-0.05
concurrent,0.0
concurrentiel,0.0
concurrentiels,0.0
concurrently,-0.01
concurso,0.0
concussion,0.0
cond,0.0
condair,-0.04
condary,0.0
conde,0.0
condecta,0.02
condemn,0.0
condensate,0.0
condensation,-0.01
condensator,0.0
condense,0.02
condenser,0.0
condensil,0.0
condes,0.0
condi,0.0
condidtional,0.0
condiment,0.0
condino,-0.03
condis,0.0
condit,0.0
conditio,0.0
condition,0.07
conditionable,0.0
conditional,0.03
conditionalcapital,0.0
conditionality,0.0
conditionally,0.01
conditionalshare,0.0
conditioner,-0.01
conditioning,-0.14
conditioningautomotive,0.0
conditionnally,0.0
conditionne,0.0
conditionnel,0.0
conditionnelle,0.0
conditions,0.0
conditionsand,0.0
conditionsessential,0.0
conditionsfor,0.0
conditionsthat,0.0
conditionsto,0.0
conditiont,0.0
conditonal,0.0
condment,0.0
condo,0.0
condolence,0.0
condolidate,0.0
condominio,0.0
condominium,0.02
condomino,0.0
condomínio,0.0
condon,0.0
condone,-0.01
condoni,0.0
condopart,-0.0
condor,0.0
condorcet,0.0
condorpart,0.0
condotel,0.0
condotti,0.0
conduc,-0.0
conducive,-0.01
conduct,0.02
conductance,0.0
conductand,0.0
conducted,0.0
conducteur,0.0
conductin,0.0
conducting,-0.0
conductingoxide,0.0
conduction,0.0
conductive,0.0
conductivity,0.0
conductoctor,0.0
conductor,-0.0
conductors,0.0
conductsperiodic,0.0
conductthe,0.0
conduira,0.0
conduirait,0.0
conduire,0.0
conduisent,0.0
conduit,0.01
conduite,0.0
conduzir,0.0
condylar,0.0
condé,0.0
cone,0.0
conelli,0.0
conen,0.0
conergy,0.01
conex,-0.07
conexion,0.0
conextrade,0.0
conf,0.0
confdentiality,0.0
confection,0.01
confectionary,0.0
confectioner,0.0
confectionery,0.0
confecçôes,0.0
confecções,0.0
confederation,0.01
confer,0.01
conference,0.03
conferencecam,0.0
conferencia,0.0
conferencing,-0.0
conferenececam,0.0
conferral,0.0
conferred,0.0
conferring,0.0
confess,0.0
confession,0.0
confessor,0.0
confetti,0.0
confi,0.0
confiance,-0.0
confiant,0.0
confid,0.0
confidant,0.0
confiden,0.0
confidence,-0.01
confidenceamong,0.0
confident,-0.01
confidential,-0.0
confidentiality,0.0
confidentialité,0.0
confidentially,0.0
confidentiel,0.0
confidently,-0.01
configura,-0.01
configurability,0.0
configurable,0.0
configuration,-0.01
configurator,0.0
configure,-0.0
configuring,0.0
confin,0.0
confindustria,0.0
confine,-0.0
confirm,-0.05
confirmant,0.0
confirmation,0.0
confirmationi,0.0
confirmative,0.0
confirmatory,0.0
confirme,0.0
confirmed,-0.0
confirmer,0.0
confirming,0.0
confirmon,0.0
confirmthat,0.0
confirmé,0.0
confiscate,0.0
confiscation,0.0
confiseur,0.0
confisquée,0.0
confl,0.0
conflict,0.02
conflicted,0.0
conflicting,0.0
conflit,0.0
confluence,0.0
confondus,0.0
confor,0.0
conform,-0.01
conforma,-0.01
conformal,0.0
conformance,0.0
conformant,-0.02
conformation,0.0
conformational,0.0
conformationally,0.0
conforme,0.0
conformer,0.0
conformes,0.0
conforming,0.0
conformion,0.0
conformis,0.0
conformism,0.0
conformity,0.02
conformité,0.0
conformément,0.01
conformés,0.0
confort,0.0
confortable,0.0
confortablement,0.0
conforte,0.0
confound,0.0
confounder,0.0
confron,-0.0
confront,-0.02
confrontation,0.0
confrontational,0.0
confrérie,0.0
confucius,0.0
confuse,0.0
confused,0.0
confusing,0.0
confusion,0.0
confère,0.0
confèrent,0.0
confédération,-0.01
conféraient,0.0
conférence,0.0
conférer,0.0
conférés,0.0
cong,0.0
congener,0.0
congenial,-0.01
congenital,0.0
congest,0.0
congested,0.0
congestion,0.0
congestive,0.0
conghua,0.0
conglomerate,0.01
conglomeration,0.0
congo,0.01
congonhas,0.0
congost,0.01
congratulate,0.0
congratulates,0.0
congratulating,0.0
congratulation,0.0
congratulatory,0.0
congregate,0.0
congreso,0.0
congress,0.01
congressional,0.0
congresso,0.0
congrossional,0.0
congruence,0.0
congruency,0.0
congruent,0.01
congruently,0.0
congrès,0.0
congé,0.0
conic,0.0
conica,0.0
conical,0.0
conin,0.0
conini,0.0
coninue,0.0
coninx,0.09
conirm,0.0
conirme,0.0
conirmed,0.0
conium,0.0
conj,0.0
conjecture,-0.01
conjoin,0.0
conjoint,0.0
conjointement,0.0
conjonction,-0.01
conjoncture,-0.01
conjoncturelle,-0.01
conjugate,0.0
conjugation,0.0
conjumab,0.0
conjunction,0.02
conjunctiva,0.0
conjunctival,0.0
conjunctivitis,0.0
conjuncture,0.0
conjunto,0.0
conjuntos,0.0
conjure,0.0
conley,0.0
conlicly,0.0
conlogue,0.0
conlusion,0.0
connaissance,0.0
connaissant,0.0
connaissent,0.0
connaissez,0.0
connaisson,0.0
connaught,-0.0
connaît,-0.0
connaître,0.0
conne,0.0
connec,0.0
connect,0.01
connectable,0.0
connected,0.0
connectedness,0.0
connecti,0.0
connecticut,0.0
connecting,0.0
connection,0.04
connectique,0.0
connective,0.0
connectivity,0.02
connectivité,0.0
connectix,0.0
connecton,0.0
connector,0.08
connectorise,-0.01
connectors,0.0
connectra,0.0
connectros,0.0
connectware,0.0
connecté,0.0
connekt,0.0
connell,0.01
connelly,0.0
conner,0.0
connetic,0.0
connex,0.0
connexio,0.0
connexion,-0.01
connexus,0.0
connexustm,0.0
connick,0.0
connode,0.0
connoiseur,0.0
connoisseur,0.0
connoisseurs,0.0
connolly,0.0
connor,0.0
connotation,0.0
connote,0.0
connova,0.0
connu,-0.01
connue,0.0
conny,0.0
conomic,0.0
cononline,0.0
conopeptide,0.0
conor,0.0
conoscopic,0.0
conosur,0.0
conotoxin,0.0
conover,-0.01
conpatex,0.01
conq,0.0
conqu,0.0
conquer,0.0
conquering,0.0
conquest,0.0
conquistador,0.0
conquérant,-0.0
conquérir,0.0
conrac,0.0
conract,0.0
conrad,0.0
conradio,0.0
conran,0.0
conrod,0.0
consacré,0.0
consacrée,0.0
consacrées,0.0
consacrés,0.0
consat,0.0
conscience,0.01
conscient,0.0
conscientious,0.0
conscientiously,-0.0
conscious,-0.0
consciousbeauty,0.0
consciously,-0.01
consciousness,-0.0
conse,0.0
consecrate,0.0
consecutive,0.0
consecutively,0.0
conseil,0.01
conseill,0.0
conseillent,0.0
conseiller,0.0
conseillers,0.0
conseillère,0.0
conseils,0.0
consejos,0.0
conselve,0.0
consenec,0.0
consensual,0.0
consensus,-0.0
consent,0.01
consentis,0.0
consequence,0.01
consequent,0.0
consequential,-0.0
consequentially,0.0
consequently,0.0
conservado,0.0
conservancy,0.0
conservant,0.0
conservation,-0.02
conservationist,0.0
conservatism,0.0
conservative,0.0
conservatively,0.0
conservatoire,0.0
conservatory,0.0
conservatrice,0.0
conserve,-0.0
conserved,0.0
conserven,0.0
conserver,-0.0
conservera,0.0
conserving,0.0
consession,0.01
consett,0.0
conshareholder,0.0
conshohocken,0.01
consi,0.0
consiberably,0.0
consid,-0.0
conside,0.0
consider,-0.0
considera,-0.0
considerable,-0.03
considerably,-0.01
considerate,0.0
consideration,0.07
considerationa,0.0
consideratione,0.0
considerationnet,0.0
considerationthe,0.0
consideraton,0.0
considered,0.0
consideredsignificant,0.0
consideredthe,0.0
considering,0.0
considers,0.0
considerung,0.0
considère,0.0
considérable,-0.0
considérablement,0.0
considérant,0.0
considération,0.0
considérer,0.0
considéron,0.0
considéré,0.0
considérée,0.0
considérées,0.0
considérés,0.0
consigli,0.0
consiglio,0.0
consign,0.0
consignatiekas,0.0
consigned,0.0
consignment,0.0
consignées,0.0
consilux,0.01
consin,0.0
consis,0.0
consist,0.01
consistance,0.0
consistant,-0.0
consiste,0.0
consisted,0.0
consistency,-0.0
consistenly,0.0
consistent,0.02
consistently,-0.02
consisting,0.0
consistsent,0.0
consistsof,0.0
consisté,0.0
consit,0.0
consition,0.0
consiva,0.0
conslidation,0.0
conso,0.01
consob,0.0
consol,-0.0
consolation,0.0
consoldate,0.0
consoldation,0.0
consoldiate,0.0
console,0.02
consolesautomotive,0.0
consolespcsdigital,0.0
consoli,0.0
consoliate,0.0
consolicapital,0.0
consolicrease,0.0
consolid,0.0
consolida,-0.0
consolidat,0.0
consolidate,-0.05
consolidated,-0.14
consolidatedannual,0.0
consolidatedfinancial,0.0
consolidatedincome,0.0
consolidatedresult,0.0
consolidatedstatement,0.0
consolidati,0.0
consolidating,0.0
consolidatio,0.0
consolidation,-0.15
consolidationmethod,0.0
consolidationthe,0.0
consolidator,0.0
consolider,0.0
consolidete,0.0
consolidiate,0.0
consolidon,-0.0
consolidé,-0.04
consolidée,0.0
consolidées,0.0
consolidés,0.0
consoliinter,0.0
consoliinterest,0.0
consolisegment,0.0
consolishare,0.0
consollidate,0.0
consommateur,0.0
consommateurs,0.0
consommation,0.0
consomme,0.0
consommée,0.0
consonance,0.0
consonant,0.0
consonni,0.0
consor,0.0
consorcio,0.0
consortia,0.0
consortial,0.0
consortium,-0.02
consorzio,0.0
conspicuous,0.0
conspicuously,0.0
conspiracy,0.0
conspirator,0.0
conspire,-0.01
consquence,0.0
constablcc,0.0
constable,0.0
constamment,0.0
constance,-0.01
constanciée,-0.0
constancy,0.0
constant,0.01
constante,0.0
constantia,0.0
constantin,0.0
constantine,0.0
constantini,0.0
constantly,0.01
constanța,0.0
constat,0.0
constatation,0.0
constate,0.0
constater,-0.0
constaterez,0.0
constaté,0.0
constatée,0.0
constatées,0.0
constatés,0.0
constellation,-0.0
constellium,0.0
consternation,0.0
consti,0.0
constipation,0.0
constituait,0.0
constituant,0.0
constitucional,0.0
constitución,-0.0
constitue,-0.0
constituency,0.0
constituent,-0.01
constituer,-0.0
constitut,0.0
constitute,0.0
constitutean,0.0
constituted,0.0
constituting,0.01
constitution,0.01
constitutional,-0.0
constitutive,-0.0
constitué,0.0
constituée,0.0
constituées,0.0
constitués,0.0
constr,-0.0
constrain,0.0
constrained,0.0
constraint,-0.0
constribution,0.0
constrict,0.0
constricted,0.0
constriction,0.0
constrictive,0.0
constrictor,0.0
construc,0.0
construcabi,0.0
construccione,0.0
construcción,0.0
construcion,0.0
construcition,0.0
construcreliability,0.0
construct,0.01
constructeurs,0.0
constructibles,0.0
constructii,0.0
constructing,0.0
construction,0.08
constructional,-0.01
constructioncost,0.0
constructionnon,0.0
constructionproject,0.0
constructions,0.0
constructiontotalcost,0.0
constructiontype,0.0
constructive,0.01
constructively,0.0
constructivist,0.0
constructor,0.0
construe,0.0
construire,0.0
construisent,0.0
construison,0.0
construit,0.0
construmercado,0.0
constrution,0.0
construção,0.0
constuction,0.0
consu,0.0
consuegra,0.0
consuela,0.0
consul,0.01
consulab,0.0
consulant,0.0
consular,0.0
consulate,0.0
consulative,0.0
consule,0.0
consult,-0.04
consulta,0.01
consultable,0.0
consultadoria,0.0
consultan,0.0
consultancy,-0.03
consultant,-0.03
consultants,0.01
consultantssss,0.0
consultas,0.0
consultatif,0.0
consultatio,0.0
consultation,0.01
consultative,0.01
consultatively,0.0
consultatory,0.0
consulter,0.0
consulting,-0.04
consultive,0.0
consultoria,0.0
consultorio,0.0
consultoría,0.0
consulté,0.0
consultée,0.0
consum,0.0
consumable,-0.01
consumablessssssss,0.0
consume,0.01
consumed,0.0
consumer,0.1
consumerisation,0.0
consumerism,0.0
consumerization,0.0
consumeroriente,0.0
consumertesting,0.0
consuming,0.0
consummate,0.0
consummation,0.0
consump,0.0
consumpti,0.0
consumptio,0.0
consumption,0.07
consuption,-0.01
consus,0.0
consécutif,0.0
consécutive,0.0
conséquence,-0.0
conséquences,-0.0
conséquent,0.0
conséquente,0.0
consórcio,0.0
cont,0.01
contabile,0.0
contabili,0.0
contabilidade,0.0
contac,0.0
contact,-0.0
contactability,0.0
contactable,0.0
contactagendamarch,0.0
contactant,0.0
contactcontent,0.0
contacter,0.0
contactfinancethis,0.0
contactfree,0.0
contacting,0.0
contactless,0.01
contactor,0.0
contacts,0.0
contactsand,0.0
contactsinvestor,0.0
contactual,0.0
contactus,0.0
contagion,0.0
contagious,0.0
contain,-0.09
container,-0.05
containerize,0.0
containerized,0.0
containment,0.01
containmolecule,0.0
contains,0.0
contakt,0.01
contaminant,-0.0
contaminate,-0.0
contaminated,0.0
contamination,0.01
contarino,0.0
contax,0.01
contd,0.0
conte,0.0
contecon,0.0
contego,0.0
contel,0.01
contemplat,0.0
contemplate,-0.02
contemplated,0.0
contemplation,0.0
contemporain,0.0
contemporaneous,-0.0
contemporary,-0.01
contemporânea,0.0
contempra,0.0
contenait,0.0
contenant,0.0
contend,-0.01
contender,0.0
contenir,0.0
content,0.01
contentainment,0.0
contentand,0.0
contentbus,-0.02
contentedly,0.0
contentgalenica,0.0
contention,0.0
contentious,0.0
contentment,0.0
contenton,0.0
contents,0.0
contentschange,0.0
contentscompensation,0.0
contentsfinancial,0.0
contentsgroup,0.0
contentsiimessage,0.0
contenu,0.0
contenue,0.0
contenus,0.0
contera,0.0
contern,0.0
contest,-0.01
contestant,0.0
contestation,0.0
conteste,0.0
contested,0.0
context,0.04
contexte,-0.01
contexts,0.0
contextual,0.0
contextualise,0.0
contextualize,0.0
conthe,0.0
conthey,0.01
conti,-0.0
contibution,0.0
contiennent,0.0
contient,0.0
contifonte,0.0
contigencie,0.0
contigent,0.0
contiguous,0.0
contiguës,0.0
contin,0.01
contine,0.0
continence,0.0
continent,-0.04
continental,0.01
continentale,0.0
continential,0.0
contingen,0.0
contingenciesguarantee,0.0
contingency,-0.01
contingent,0.01
contingently,0.0
contini,0.0
continious,0.0
continos,0.0
continoue,0.0
continouous,0.0
continous,0.01
continously,0.0
continthe,0.0
continu,0.0
continual,-0.0
continually,-0.01
continuance,0.0
continuation,-0.02
continue,-0.01
continued,-0.0
continuedunabate,0.0
continuein,0.0
continuellement,0.0
continuent,-0.0
continuer,-0.0
continuera,0.0
continueron,-0.0
continueront,0.0
continuesto,0.0
continueto,0.0
continuez,-0.0
continuing,0.0
continuingly,0.0
continuingstagnation,0.0
continuity,0.01
continuité,0.0
continuning,0.0
continuon,0.0
continuous,0.02
continuously,0.02
continuum,0.0
continué,0.0
contitech,-0.01
contitional,0.0
contiuous,0.0
contivo,0.0
conto,0.0
contol,0.0
contolle,0.0
contolling,0.0
contone,-0.01
contour,-0.0
contoura,0.0
contourdesign,0.0
contoured,0.0
contourglobal,0.0
contouring,0.0
contr,0.01
contra,0.0
contrac,0.0
contracat,0.0
contraception,0.0
contraceptive,0.0
contract,0.02
contractility,0.0
contracting,0.03
contraction,-0.0
contractis,0.0
contractor,0.0
contractrelate,0.0
contractsa,0.0
contractsand,0.0
contractsarea,0.0
contractsclosedownlawsuit,0.0
contractsconcession,0.0
contractsinclude,0.0
contractsliabilitie,0.0
contractsspecial,0.0
contractsthe,0.0
contractsthere,0.0
contractu,0.0
contractual,0.06
contractualentitlement,0.0
contractually,0.02
contractuallydefine,0.0
contractuel,0.0
contractuelle,0.0
contractuellement,0.0
contractural,0.0
contracture,0.0
contractvalue,0.0
contractés,0.0
contracual,0.0
contracutal,0.0
contracvalue,0.0
contradict,0.0
contradiction,0.0
contradictory,0.0
contraignant,0.0
contraignante,0.0
contrail,0.0
contraindication,0.0
contraire,0.0
contrairement,0.0
contraption,0.0
contrarian,0.0
contrary,-0.0
contrast,-0.01
contrasting,0.0
contrastingly,0.0
contrat,0.01
contratas,0.0
contrats,0.0
contratto,0.0
contrave,0.0
contravene,-0.0
contravention,0.0
contraves,0.01
contravesspace,0.0
contre,0.01
contrebalancée,0.0
contrebalançant,0.0
contrepartie,0.0
contreparties,0.0
contretemp,0.0
contrfect,0.0
contri,0.01
contrib,0.0
contribu,0.0
contribuant,0.0
contribue,0.0
contribuent,0.0
contribuer,0.0
contribuera,-0.0
contribuimpact,0.0
contribuon,0.0
contribute,0.02
contributed,0.0
contributeur,0.0
contributing,-0.0
contributio,0.0
contribution,-0.05
contributionbenefit,0.0
contributionmargin,0.0
contributionof,0.0
contributionsb,0.0
contributionsbytheemployer,0.0
contributionspension,0.0
contributionsssssssssss,0.0
contributionsssssssssssss,0.0
contributionsswitzerland,0.0
contributionsto,0.0
contributionto,0.0
contributon,0.0
contributor,-0.01
contributory,0.01
contribué,-0.0
contritely,0.0
contrive,0.0
control,0.03
controladora,0.0
controle,0.0
controles,0.0
controliing,-0.0
controlin,0.0
controll,0.01
controllability,0.0
controllable,0.0
controller,-0.01
controllerakademie,0.0
controllern,0.0
controllership,0.0
controllig,0.0
controlling,0.07
controllinga,0.0
controllling,0.0
controlprocesse,0.0
controls,0.0
controlsystem,0.0
controltemperature,0.0
controversial,-0.01
controversy,0.0
contruction,0.0
contructive,0.0
contrôle,-0.0
contrôler,0.0
contrôlé,0.0
contrôlées,0.0
contura,0.01
contusion,0.0
conultoria,0.0
conumption,0.0
conundrum,0.0
conurbation,0.01
conus,0.0
conut,0.0
conv,0.0
convaincant,0.0
convaincu,0.0
convaincus,0.0
convair,0.0
convalescence,0.0
convalescent,0.0
convatec,0.0
convection,0.0
convectionary,0.0
convector,0.02
convegno,0.0
conven,0.0
convenable,0.0
convenant,-0.0
convene,0.03
convenien,0.0
convenience,-0.13
convenient,0.01
conveniently,0.0
convening,-0.0
convent,0.0
convention,-0.01
conventional,0.01
conventionally,-0.01
conventionalsolar,0.0
conventionnel,0.0
conventionnelle,0.0
conventionnelles,0.0
convenu,0.0
convenue,0.0
convenus,0.0
conver,0.01
converge,0.0
converged,0.0
convergence,0.01
convergent,0.0
converging,0.0
converible,0.0
converium,0.01
conversa,0.01
conversant,-0.01
conversation,-0.0
conversational,0.0
conversationhow,0.0
converse,0.0
conversely,0.01
conversion,0.06
conversionright,0.0
convert,-0.02
converte,0.0
converted,-0.0
converter,0.02
converti,0.0
convertibility,-0.04
convertible,0.07
convertibleand,0.0
convertiblebond,0.0
convertibles,0.0
convertie,0.0
converting,-0.02
convertion,0.0
convertir,0.0
convertis,0.0
convertor,0.0
convex,-0.01
convexly,0.0
convey,-0.02
conveyance,0.0
conveyed,0.0
conveyer,0.0
conveying,-0.02
conveyor,-0.07
convict,0.0
conviction,0.01
convidis,0.0
conviendrait,0.0
convient,0.0
convilier,-0.0
convinc,0.0
convince,-0.01
convinced,-0.02
convincing,-0.02
convincingly,0.0
convivial,0.0
conviviality,0.0
convocation,0.0
convoitise,0.0
convoke,-0.0
convolute,0.0
convoque,0.0
convoquera,0.0
convoquée,0.0
convulsant,0.0
convulsion,0.0
conwert,0.0
conwood,0.0
conwy,0.0
cony,0.0
conyer,0.0
conz,-0.0
conzelmann,0.01
conzett,0.0
conzetta,0.0
conzzeta,-1.52
conzzetta,-0.0
conçu,0.0
conçue,0.0
conçus,0.0
conﬁ,0.03
conﬁdence,-0.0
conﬁdent,0.0
conﬁdential,0.0
conﬁdentiality,0.0
conﬁgnon,0.0
conﬁgur,0.0
conﬁguration,-0.0
conﬁgure,0.0
conﬁne,-0.0
conﬁrm,0.0
conﬁrmation,0.01
conﬁrmatory,0.0
conﬁrme,0.01
conﬂ,-0.0
conﬂict,0.01
conﬂicte,0.0
coo,0.08
cooat,0.0
coocon,0.0
cook,-0.0
cookbook,0.0
cooke,0.0
cooked,0.0
cooker,0.0
cookery,0.0
cookie,0.01
cooking,0.01
cookingcontrol,0.0
cookingsensor,0.0
cookson,0.0
cooksonnon,0.0
cookstown,0.0
cooktop,0.0
cookware,0.01
cool,-0.14
coolant,0.0
coolbear,0.0
coolbox,0.02
coolboxe,0.0
coolbrand,0.0
cooldown,0.0
cooled,-0.0
coolen,0.0
cooler,-0.01
cooley,0.0
coolican,0.0
coolie,0.0
cooling,-0.03
coolness,0.0
coolroof,0.0
cooltainer,0.0
coomb,0.0
